timeDate,close,open,volumefrom
2017-06-01,2492.6,2412.65,83028.45
2017-06-02,2545.43,2492.6,70956.49
2017-06-03,2524.06,2545.43,59478.96
2017-06-04,2704.96,2524.06,86686.38
2017-06-05,2870.5,2704.96,192228.25
2017-06-06,2691.51,2870.5,122676.04
2017-06-07,2798.78,2691.51,95420.44
2017-06-08,2811.43,2798.78,67044.96
2017-06-09,2900.25,2811.43,86516.58
2017-06-10,2973.45,2900.25,83026.07
2017-06-11,2656.77,2973.45,217963.32
2017-06-12,2712.99,2656.77,116738.08
2017-06-13,2467.27,2712.99,174189.24
2017-06-14,2442.46,2467.27,262787.33
2017-06-15,2508.58,2442.46,117206.43
2017-06-16,2655.1,2508.58,95948.29
2017-06-17,2539.56,2655.1,92004.22
2017-06-18,2616.82,2539.56,81829.22
2017-06-19,2754.38,2616.82,111303.55
2017-06-20,2677.62,2754.38,116033.61
2017-06-21,2722.84,2677.62,78297.6
2017-06-22,2710.37,2722.84,56938.1
2017-06-23,2590.05,2710.37,86964.18
2017-06-24,2541.62,2590.05,86972.43
2017-06-25,2446.05,2541.62,165825.86
2017-06-26,2583.75,2446.05,159263.78
2017-06-27,2577.74,2583.75,110423.89
2017-06-28,2558.37,2577.74,75323.92
2017-06-29,2480.61,2558.37,73001.6
2017-06-30,2424.61,2480.61,66319.98
2017-07-01,2536.46,2424.61,67757.31
2017-07-02,2572.47,2536.46,83418.16
2017-07-03,2617.32,2572.47,80675.07
2017-07-04,2627.86,2617.32,89719.19
2017-07-05,2614.24,2627.86,60155.45
2017-07-06,2513.88,2614.24,90447.94
2017-07-07,2564.86,2513.88,54508.76
2017-07-08,2511.43,2564.86,39161.96
2017-07-09,2344.02,2511.43,123797.54
2017-07-10,2324.29,2344.02,146630.2
2017-07-11,2403.09,2324.29,109522.9
2017-07-12,2362.44,2403.09,88166.37
2017-07-13,2234.17,2362.44,114411.35
2017-07-14,1975.08,2234.17,155317.39
2017-07-15,1914.09,1975.08,189643.47
2017-07-16,2233.39,1914.09,176887.53
2017-07-17,2320.23,2233.39,202621.16
2017-07-18,2282.58,2320.23,154319.01
2017-07-19,2866.02,2282.58,310335.43
2017-07-20,2675.08,2866.02,193756.93
2017-07-21,2836.53,2675.08,121917.95
2017-07-22,2756.61,2836.53,108229.76
2017-07-23,2763.42,2756.61,83009.25
2017-07-24,2582.58,2763.42,205883.15
2017-07-25,2559.21,2582.58,135502.93
2017-07-26,2691.88,2559.21,103832.54
2017-07-27,2806.75,2691.88,138904.86
2017-07-28,2733.5,2806.75,84491.69
2017-07-29,2766.49,2733.5,82717.65
2017-07-30,2883.27,2766.49,91115.22
2017-07-31,2746.99,2883.27,123174.1
2017-08-01,2720.53,2746.99,81817.6
2017-08-02,2809.99,2720.53,68102.9
2017-08-03,2878.49,2809.99,68760.4
2017-08-04,3262.8,2878.49,159402.96
2017-08-05,3232.03,3262.8,60660.39
2017-08-06,3401.91,3232.03,88111.88
2017-08-07,3429.38,3401.91,106940.67
2017-08-08,3348.79,3429.38,97062.76
2017-08-09,3425.67,3348.79,71000.32
2017-08-10,3654.37,3425.67,97564.43
2017-08-11,3871.62,3654.37,123593.57
2017-08-12,4062.6,3871.62,158586.97
2017-08-13,4327.94,4062.6,128460.0
2017-08-14,4161.66,4327.94,211581.81
2017-08-15,4387.4,4161.66,112901.04
2017-08-16,4278.92,4387.4,127475.88
2017-08-17,4105.37,4278.92,144398.64
2017-08-18,4150.45,4105.37,113724.38
2017-08-19,4066.6,4150.45,70163.05
